Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","27","Bulgaria","5510","Production","1035","Meat, pig","2016","2016","tonnes","72737","","Official data"
"QL","Livestock Primary","27","Bulgaria","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","5769","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","27","Bulgaria","5510","Production","977","Meat, sheep","2016","2016","tonnes","9798","","Official data"
"QL","Livestock Primary","27","Bulgaria","5510","Production","1080","Meat, turkey","2016","2016","tonnes","279","","Official data"
"QL","Livestock Primary","27","Bulgaria","5510","Production","1765","Meat, Total","2016","2016","tonnes","217244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1108","Meat, ass","2016","2016","tonnes","1046","","Official data"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1127","Meat, camel","2016","2016","tonnes","281","","Official data"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","867","Meat, cattle","2016","2016","tonnes","110000","F","FAO estimate"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1058","Meat, chicken","2016","2016","tonnes","46000","F","FAO estimate"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1163","Meat, game","2016","2016","tonnes","6706","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1017","Meat, goat","2016","2016","tonnes","26828","","Official data"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1097","Meat, horse","2016","2016","tonnes","360","F","FAO estimate"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1166","Meat, nes","2016","2016","tonnes","","M","Data not available"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1035","Meat, pig","2016","2016","tonnes","40549","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","977","Meat, sheep","2016","2016","tonnes","14430","","Official data"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1765","Meat, Total","2016","2016","tonnes","246199","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","29","Burundi","5510","Production","867","Meat, cattle","2016","2016","tonnes","19733","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","29","Burundi","5510","Production","1058","Meat, chicken","2016","2016","tonnes","6300","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","29","Burundi","5510","Production","1017","Meat, goat","2016","2016","tonnes","11802","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","29","Burundi","5510","Production","1035","Meat, pig","2016","2016","tonnes","9024","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","29","Burundi","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","684","F","FAO estimate"
"QL","Livestock Primary","29","Burundi","5510","Production","977","Meat, sheep","2016","2016","tonnes","1022","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","29","Burundi","5510","Production","1080","Meat, turkey","2016","2016","tonnes","","M","Data not available"
"QL","Livestock Primary","29","Burundi","5510","Production","1765","Meat, Total","2016","2016","tonnes","48566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","867","Meat, cattle","2016","2016","tonnes","602","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1035","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","1017","Meat, goat","2016","2016","tonnes","928","","Official data"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","1035","Meat, pig","2016","2016","tonnes","3036","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","977","Meat, sheep","2016","2016","tonnes","45","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","1765","Meat, Total","2016","2016","tonnes","5645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","115","Cambodia","5510","Production","947","Meat, buffalo","2016","2016","tonnes","8032","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","115","Cambodia","5510","Production","867","Meat, cattle","2016","2016","tonnes","56796","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","115","Cambodia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","17267","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","115","Cambodia","5510","Production","1069","Meat, duck","2016","2016","tonnes","9494","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","115","Cambodia","5510","Production","1035","Meat, pig","2016","2016","tonnes","110423","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","115","Cambodia","5510","Production","1765","Meat, Total","2016","2016","tonnes","202012","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","32","Cameroon","5510","Production","867","Meat, cattle","2016","2016","tonnes","85351","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1058","Meat, chicken","2016","2016","tonnes","81219","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1163","Meat, game","2016","2016","tonnes","74075","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1017","Meat, goat","2016","2016","tonnes","18460","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1097","Meat, horse","2016","2016","tonnes","232","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1035","Meat, pig","2016","2016","tonnes","31150","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","98","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","977","Meat, sheep","2016","2016","tonnes","14655","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5510","Production","1765","Meat, Total","2016","2016","tonnes","305240","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","33","Canada","5510","Production","867","Meat, cattle","2016","2016","tonnes","931848","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1178778","","Official data"
"QL","Livestock Primary","33","Canada","5510","Production","1069","Meat, duck","2016","2016","tonnes","8938","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","963","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","1097","Meat, horse","2016","2016","tonnes","22202","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","1166","Meat, nes","2016","2016","tonnes","2961","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","1035","Meat, pig","2016","2016","tonnes","2085896","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","977","Meat, sheep","2016","2016","tonnes","16379","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5510","Production","1080","Meat, turkey","2016","2016","tonnes","183358","","Official data"
"QL","Livestock Primary","33","Canada","5510","Production","1765","Meat, Total","2016","2016","tonnes","4431322","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","37","Central African Republic","5510","Production","867","Meat, cattle","2016","2016","tonnes","93422","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1058","Meat, chicken","2016","2016","tonnes","6447","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1163","Meat, game","2016","2016","tonnes","20684","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1017","Meat, goat","2016","2016","tonnes","23698","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1166","Meat, nes","2016","2016","tonnes","11193","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1035","Meat, pig","2016","2016","tonnes","18410","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","977","Meat, sheep","2016","2016","tonnes","2506","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1765","Meat, Total","2016","2016","tonnes","176360","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","39","Chad","5510","Production","1127","Meat, camel","2016","2016","tonnes","4883","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","867","Meat, cattle","2016","2016","tonnes","395087","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","1058","Meat, chicken","2016","2016","tonnes","6187","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","1163","Meat, game","2016","2016","tonnes","5373","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","1017","Meat, goat","2016","2016","tonnes","106627","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","1097","Meat, horse","2016","2016","tonnes","764","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","1035","Meat, pig","2016","2016","tonnes","2700","F","FAO estimate"
"QL","Livestock Primary","39","Chad","5510","Production","977","Meat, sheep","2016","2016","tonnes","139741","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5510","Production","1765","Meat, Total","2016","2016","tonnes","661361","A","Aggregate, may include official, semi-official, estimated or calculated data"
